class_index,review_text
2,daunting narrative
2,make than it is to sit through
3,distinct and very welcome sense
3,that -LRB- Jaglom -RRB- pursued with such enervating determination in Venice\/Venice
1,work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative
2,vitality
1,you angry
1,to suffer '
3,this slick and sprightly CGI feature
4,The all-French cast is marveilleux .
1,wickedly undramatic
1,veers off course
3,more spirit and bite
2,say it 's unburdened by pretensions to great artistic significance
3,real heroism and abject suffering
2,turns the stomach .
2,self-aware movies go
1,vulgar innuendo
2,do a homage to himself
2,It 's all about the image . ''
2,dotted
2,nighttime
3,modern master
2,that should move quickly
4,prove to be -LRB- Tsai 's -RRB- masterpiece
3,that it 's actually watchable
3,What sets this romantic comedy apart from most Hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .
2,chop
1,but a little too smugly
2,cogent
4,Provides the kind of ` laugh therapy ' I need from movie comedies --
2,all odds
2,potential twist
2,fiction flicks
2,to Wendigo
4,profound characterizations
0,three hours and with very little story or character development
3,to pull together easily accessible stories that resonate with profundity
3,Does what should seem impossible
1,choppy and
2,darker side
1,that had no obvious directing involved
1,appears to be the definition of a ` bad ' police shooting
1,Gangster No. 1 drips
2,as it goes along
3,It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo .
2,of its titular community
3,saves this deeply affecting film from being merely
2,insouciance embedded in the sexy demise of James Dean
4,Madonna is one helluva singer .
2,fighting against the urge to sensationalize his material
2,exist in one
2,Bring it On
2,cultures and
2,with it all
2,is -- forgive me --
2,of these girls
2,ten bucks
2,The Mummy and The Mummy Returns
2,tiny events
1,a sick and evil woman
2,the sympathy
2,'s been all but decommissioned
2,It 's like Rocky and Bullwinkle on Speed
2,have wrapped things up at 80 minutes
2,the transformation
2,to more than body count
4,a searing lead performance
2,a curious sense of menace informs everything
2,cutesy film references
2,of that extensive post-production
2,to become good
3,create characters
2,Davies
1,doofus-on
2,the apex of Steven Spielberg 's misunderstood career
4,highly entertaining
2,to find himself
3,is simple but absorbing .
1,in sham actor workshops and an affected malaise
2,Stock and Two Smoking Barrels and Snatch
2,palm
2,Anderson
1,A Frankenstein mishmash that careens from dark satire to cartoonish slapstick
0,that its story just is n't worth telling
3,the upper echelons of the directing world
1,unsubtle and
2,'s not an easy one to review
3,revelled in the entertaining shallows
1,promised -LRB- or threatened -RRB- for later this year
2,deep into the girls ' confusion and pain
1,if the filmmakers were worried the story would n't work without all those gimmicks
2,vigorously
2,Eerily
2,doubling subtexts
2,dialogue and biopic
3,'s a delightfully quirky movie to be made from curling
3,in how much they engage and even touch us
3,incisive and
2,The first Tunisian film I
2,be a trip
2,android
1,unshapely
1,an inhalant blackout
3,remembered in the endlessly challenging maze of moviegoing
2,the wireless
2,Nicolas
2,Tartakovsky 's team
2,Like an Afterschool Special with costumes by Gianni Versace
2,never
2,whose hero gives his heart only to the dog
1,Another useless recycling of a brutal mid
2,simply handling conventional material in a conventional way
2,a taste for exaggeration
4,brilliant crime dramas
2,first 10 minutes
1,sorrowfully
1,the West African coast struggling against foreign influences
2,infomercial for Universal Studios and its ancillary products . .
1,'re far better served by the source material
2,some of its plaintiveness
2,look ahead and
2,women 's expense
2,purposeful
3,engross even
1,descends into sub-Tarantino cuteness
2,some ways similar to Catherine Breillat 's Fat Girl
2,Robert MacNaughton
3,When you 're a Jet
1,be like trying to eat Brussels sprouts
2,the music and its roots
2,death in this bitter Italian comedy
3,impart a message
0,ca n't shake the feeling that Crossroads is nothing more than an hour-and-a-half-long commercial for Britney 's latest album
2,an avalanche
3,a real human soul
2,but many more that graze the funny bone
1,slight and obvious
2,cop show cliches
2,changing world
2,the show 's
2,Nicole Holofcenter
1,unimaginable
1,horrible poetry
2,five principals
2,mainstream audiences will be baffled
4,does so many of the little things right
2,school-age
2,idea
2,'s understated
1,that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything
2,retail
3,Like being invited to a classy dinner soiree
2,a mile of The Longest Yard
2,collegiate gross-out comedy
2,that deftly
3,makes the right choices at every turn
3,potent chemistry
2,happens to flat characters
3,The actresses may have worked up a back story for the women they portray so convincingly
3,Nalin
3,that 's what I liked about it
0,attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago
1,verbally pretentious as the title may be
1,the turmoil
2,10-year
3,Beautifully crafted and
2,double-barreled
2,entertained by the sight of someone getting away with something
3,redeemable
2,overcome
2,'ve seen this summer
2,PB
2,a similar theme
2,#NOM?
3,Vonnegut
0,as tawdry trash
3,only because Bullock and Grant were made to share the silver screen .
1,is stiff or just plain bad .
3,there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .
3,Brims with passion :
2,all of his sense of humor
2,director and
3,an unusual biopic and document of male swingers in the Playboy era
3,vibrant and intoxicating fashion
3,watchable .
3,whole package
2,of the artist as an endlessly inquisitive old man
3,it 's hilarious
3,for the whole family
2,to his two previous movies
2,truly and thankfully
2,film experiences
2,swim team
2,summary
3,is what matters .
3,a degree of affection rather than
2,is a common tenet in the world 's religions
2,I 'm sorry to say that this should seal the deal
2,is an unstinting look at a collaboration between damaged people that may or may not qual
2,his light meter
3,not only satisfied
3,a few cute moments
2,even the funniest idea
2,conventional level
2,raucous and
0,contrived nonsense
2,makes another film
2,changed
2,Fist
3,some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo
4,enjoyed the thrill of the chill
2,periods
2,its pedestrian English title
2,Hey Arnold ! '
2,with this ricture
2,quibbles
2,barbers
2,from Josh Koury
2,give a thought to the folks who prepare
2,primarily relies on character to tell its story
2,deserves
2,It 's sweet ... but just a little bit too precious at the start and a little too familiar at the end
1,did n't mean much to me and
3,solid base
2,what should seem impossible
1,'m not sure these words have ever been together in the same sentence
3,degrading and strangely liberating
3,One thing you have to give them credit for : The message of the movie is consistent with the messages espoused in the company 's previous video work .
2,as a coherent whole
3,A three-hour cinema master class .
3,his penchant
2,zips along
2,of the entire effort
3,Mordantly funny and intimately knowing
1,slow and dreary
2,medical school
2,a disappointingly thin slice of lower-class London life ;
1,do n't see the point
3,Gussied up
1,the legendary wit 's classic mistaken identity farce
2,the dialogue
2,to make our imagination
2,the margins
2,crackle
2,strict
2,an air ball
2,Charade remake
2,illustrating the demons
1,somewhat tired
1,'m afraid .
3,a definitely distinctive screen presence
3,sensuality
2,complex international terrorism
1,'s 86 minutes too long
1,can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities
2,the aid of those wisecracking Mystery Science Theater 3000 guys
2,hug
1,The crap
2,'s impossible to indulge the fanciful daydreams of Janice Beard -LRB- Eileen Walsh -RRB- when her real-life persona is so charmless and vacant
2,has a wooden delivery
1,of ` Fatal Attraction ' for the teeny-bopper set
1,sorrow
1,that the shocking conclusion is too much of a plunge
2,of predecessors
0,The premise itself is just SOOOOO tired .
2,please its intended audience -- children -- without placing their parents in a coma-like state
2,modern Hitler-study
2,' documentary
0,over this `` un-bear-able '' project
2,'s not particularly subtle
3,thrill you
2,believe in your dreams
2,smaller scenes
1,just not well enough
3,a fascinating study of the relationship between mothers and their children or a disturbing story about sociopaths and their marks
0,a personal low
2,voyeuristic potential
3,infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own
2,by Charles Stone III
2,ongoing - and unprecedented - construction project
3,there 's never a dull moment in the giant spider invasion comic chiller
2,sitting through it
2,hat-in-hand
2,as its DreamWorks makers
1,'s kind of sad that so many people put so much time and energy into this turkey
1,Re-Fried Green Tomatoes
2,have been with this premise
3,all its strange quirks
2,Nerds Revisited
2,TUCK EVERLASTING is about
3,are so spot on
2,is that it can be made on the cheap
2,Simultaneously heart-breaking and
1,the layers of soap-opera emotion
2,up anger
2,Wait Until Dark
2,to liberation
