class_index,review_text
2,the Kafkaesque
2,All About Lily Chou Chou
2,advised
3,showing honest emotions .
2,on display
2,wreaks of routine
3,is so different from The Apple and so striking
1,If routine action and jokes like this are your cup of tea
3,rise above its disgusting source material
2,the zip
1,misdemeanor
2,home video market
1,get to an imitation movie
2,rejigger Fatal Attraction
2,a depleted yesterday feel very much like a brand-new tomorrow
2,certain part
2,call attention
2,a bunch of Allied soldiers
1,slathered on crackers and served as a feast of bleakness
2,interested in knowing any of them personally
4,is both convincing and radiant
3,intense and engrossing
2,Hunter Steve Irwin
1,of how Sandler is losing his touch
2,looks and feels
1,becomes predictably conventional .
2,Paul Thomas Anderson
2,too optimistic
1,found myself growing more and more frustrated and detached as Vincent became more and more abhorrent
2,feels a bit anachronistic
2,a freshman fluke
1,It 's surprisingly bland despite the heavy doses of weird performances and direction .
2,Shot largely in small rooms
3,and resourceful hero
2,those rare films
2,soothe
3,long on glamour
2,in song
3,The riveting performances
2,Irvine Welsh 's
3,been the ultimate IMAX trip
3,guessing plot and an affectionate take on its screwed-up characters
2,the prospect of films like Kangaroo Jack about to burst across America 's winter movie screens
3,loving yet unforgivingly inconsistent depiction
2,public restroom
2,Maid in Manhattan might not look so appealing on third or fourth viewing down the road ...
2,some outrageously creative action in The Transporter ... -LRB- b -RRB- ut by the time Frank parachutes down onto a moving truck
2,is so packed with subplots involving the various Silbersteins that it feels more like the pilot episode of a TV series than a feature film .
2,to the sci-fi genre
3,as I Know What You Did Last Winter
1,The film may not hit as hard as some of the better drug-related pictures
3,flawed but engrossing
1,is not it
1,vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen
4,will enjoy it
3,The Dangerous Lives of Altar Boys ' take on adolescence feels painfully true .
4,a beautiful film
1,is laughable in the solemnity with which it tries to pump life into overworked elements from Eastwood 's Dirty Harry period .
1,Murder by Numbers fits the profile too closely .
2,articulates a flood of emotion
0,It 's a road-trip drama with too many wrong turns .
2,receive a UN inspector
2,a setup so easy
2,Ensemble movies
0,may just end up trying to drown yourself in a lake afterwards .
2,found myself more appreciative of what the director was trying to do than of what he had actually done
3,#NOM?
2,seen George Roy Hill 's 1973 film
2,it 's a comedy
2,when the guarded
2,neo-Nazism than a probe into the nature of faith
4,that makes the formula fresh again
1,taste for `` shock humor '' will wear thin on all
4,Still rapturous after all these years
0,in a long time that made me want to bolt the theater in the first 10 minutes
2,aversion
2,the war between art and commerce
1,prissy
2,fit in and gain the unconditional love she seeks
1,lacked
2,at his own joke
3,anchoring the characters in the emotional realities of middle age
1,be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows
3,Your appreciation of it
1,is less concerned with cultural and political issues than doting on its eccentric characters .
3,is bright and flashy in all the right ways .
2,avoids
3,into the 21st
1,misanthropic stuff
2,If anything
2,Zemeckis
1,lack the nerve ...
2,suggests a superior moral tone is more important
3,uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them
2,'s a symptom
1,is too pedestrian a filmmaker to bring any edge or personality to The Rising Place that would set it apart from other Deep South stories .
2,be mythic
2,say `` hi ''
4,eye-catching
3,elegant technology for the masses --
4,of purpose
2,of Being Earnest movie
2,be far more interesting to the Soderbergh faithful
3,the buttons
2,his band
3,-LRB- Woo 's -RRB- most resonant film since The Killer .
3,survives intact in BV 's re-voiced version .
2,This in-depth study
2,for a sociology lesson
2,Half Past Dead
2,the floppy hair and
0,few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending
2,what-if premise
2,a recent movie
2,-LRB- Barry -RRB-
4,should see it as soon as possible
2,-LRB- Eyre 's -RRB-
2,flick for guys
2,movies years ago
2,issues ''
2,then without in any way demeaning its subjects
2,its violence
2,a whole lot of plot
3,two cinematic icons
2,The truth about Charlie
2,scathing portrayal
2,Jordan Brady 's direction
3,Juliette Binoche 's Sand is vivacious
3,Like Mike raises some worthwhile themes while delivering a wholesome fantasy for kids .
4,to warm the hearts of animation enthusiasts of all ages
2,Homeric
3,A bodice-ripper for intellectuals
1,plodding
1,the slack complacency
2,intriguingly
3,nevertheless will leave fans clamoring for another ride
2,rapidly absorbed
3,the original hit movie
4,more often than not hits the bullseye
2,least demanding
2,Just a bunch
1,lacks visual flair
2,from Elfriede Jelinek 's novel
2,is just the proof
2,leader Fidel Castro
1,'s nothing resembling a spine here
4,always entertaining
1,cast is painful to watch
2,a young man 's battle
2,in impossibly contrived situations
4,the film is well under way -- and yet it 's hard to stop watching
2,of lower-class London life
2,represents some sort of beacon of hope
2,cartoonish as the screenplay
2,Bartlett 's hero
1,painfully aware of their not-being
2,even cranky adults
3,The Last Kiss is really all about performances .
2,the point of distraction
1,cheapo animation
2,battlefield
2,a half dozen young Turks
1,saying nothing about Kennedy 's assassination and revealing nothing about the pathology it pretends to investigate
2,trivializing
2,to help people endure almost unimaginable horror
2,Tells
4,the best films of the year
0,So devoid of pleasure or sensuality that it can not even be dubbed hedonistic .
3,sustain interest
1,tanks
2,a whole bunch of Snowball 's cynicism to cut through the sugar coating
2,only Bond
2,formulaic and
4,is a treat .
2,those little steaming cartons
3,The amazing film work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .
1,undercuts the joie de vivre even as he creates
3,style and
1,to have bitterly forsaken
2,Swedish film
2,than most of the writing in the movie
1,owes enormous debts
2,Bale
3,manages a neat trick
2,weighed
3,naturalistic '
2,in this crazy life
0,forgot to include anything even halfway scary as they poorly rejigger Fatal Attraction into a high school setting
4,is one of this year 's very best pictures
2,Kissinger 's
2,an appropriate minimum of means
1,it The Adventures of Direct-to-Video Nash
2,delivering a dramatic slap in the face that 's simultaneously painful and refreshing
1,-LRB- Moore 's -RRB- better at fingering problems than finding solutions .
2,undertaking
3,more emotional force
1,a tired one
3,upscale
2,emphasizes the Q in Quirky
2,a taste of what it 's like on the other side of the bra
1,It 's not a particularly good film
2,signing that dotted line
2,What you expect is just what you get
4,Humorous and heartfelt
2,been marshaled in the service of such a minute idea
1,falls short in building the drama of Lilia 's journey
4,Washington demands and receives excellent performances
3,that first made audiences on both sides of the Atlantic love him
2,# 3
1,that one eventually resents having to inhale this gutter romancer 's secondhand material
1,dim-witted and
0,flounders
3,hilariously
3,closed
2,while walking around a foreign city with stunning architecture
3,its visual delights
2,could have planned for
2,than Conan the Barbarian
2,comments
2,by Dustin Hoffman that is revelatory
3,even the stuffiest cinema goers
0,how thoroughly unrewarding all of this
3,intriguing curiosity
2,is about as deep
2,Hugh Goo
2,a procession of stagy set pieces stacked with binary oppositions
1,dopey
3,comedy spectacle
0,a disaster
2,is n't nearly as terrible
1,bad sign
2,been given
2,see .
3,with a moral
4,fluid and mesmerizing
3,incredibly
3,gracefully
3,the right to be favorably compared to Das Boot
1,Limps along
1,has infiltrated every corner of society -- and not always for the better
1,wander about in thick clouds of denial
0,can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro
0,are less than adorable
3,a youthful and good-looking diva
3,Wonder of wonders -- a teen movie with a humanistic message .
2,a more streamlined
1,the horrors of the killing field and the barbarism of ` ethnic cleansing
2,smash 'em
2,no matter how degraded things get .
1,it does not achieve the kind of dramatic unity that transports you .
1,is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .
4,staggeringly well-produced
2,cad
3,The filmmakers ' eye for detail and
3,-LRB- Jaglom 's -RRB- better efforts
1,Argentine retread
3,high-concept
2,Eddie Murphy and Robert DeNiro in Showtime
2,to and about others
2,a few bits funnier
3,the odds and the human spirit triumphs
1,feel like it 's wasted yours
4,many genuine cackles
2,the film 's most effective aspects
2,small pot
3,reap more rewards
2,Night Live-style parody
3,subtle ironies
3,A polished and vastly entertaining caper
